"SYMBOL","CURRENT_PRICE","SMA_20","SMA_50","SMA_100","SMA_200","ABOVE_20DMA","ABOVE_50DMA","ABOVE_100DMA","ABOVE_200DMA"
"ACCELYA",1365.3,1331.04,1320.758,1381.547,1380.17575,TRUE,TRUE,FALSE,FALSE
"ACCURACY",5.19,5.17550000000002,5.65779999999995,6.27339999999998,7.14994999999999,TRUE,FALSE,FALSE,FALSE
"ACE",895.2,857.8875,923.134,1007.688,1096.64325,TRUE,FALSE,FALSE,FALSE
"ACEINTEG",19.78,19.9055,21.5266,22.9708,24.18975,FALSE,FALSE,FALSE,FALSE
"ACI",596.15,548.54,548.517000000001,609.254500000001,619.884499999999,TRUE,TRUE,FALSE,FALSE
"ADANIENT",2236.6,2105.58,2236.942,2343.304,2401.79825,TRUE,FALSE,FALSE,FALSE
"ADANIGREEN",967.15,904.1075,982.449,1001.963,987.854500000001,TRUE,FALSE,FALSE,FALSE
"ADANIPORTS",1570.2,1430.88,1469.714,1437.405,1396.045,TRUE,TRUE,TRUE,TRUE
"ADANIPOWER",153.45,140.8625,144.682,244.1353,403.8199,TRUE,TRUE,FALSE,FALSE
"ADFFOODS",227.73,191.3165,202.0106,210.9311,229.5333,TRUE,TRUE,TRUE,FALSE
"ADORWELD",852.45,866.085,898.242000000001,1018.372,1184.2225,FALSE,FALSE,FALSE,FALSE
"ADROITINFO",9.96,9.7745,10.139,10.5301,10.89135,TRUE,FALSE,FALSE,FALSE
"ADSL",128.5,129.0025,148.804,164.1122,173.94805,FALSE,FALSE,FALSE,FALSE
"ADVANIHOTR",56.04,57.1710000000001,56.7998000000001,58.2275000000002,59.2853500000002,FALSE,FALSE,FALSE,FALSE
"ADVENZYMES",291.2,284.285,302.314,312.8045,311.237,TRUE,FALSE,FALSE,FALSE
"AEGISCHEM",791.15,670.215,579.103,490.14,414.735749999999,TRUE,TRUE,TRUE,TRUE
"AETHER",1022,992.2625,916.395,831.917,807.612,TRUE,TRUE,TRUE,TRUE
"AFFLE",1663.3,1659.505,1686.936,1820.237,1807.02375,TRUE,FALSE,FALSE,FALSE
"AGARIND",722.9,701.365,737.119,809.9215,890.516249999999,TRUE,FALSE,FALSE,FALSE
"AGI",593.75,659.385,719.171,788.8435,815.95125,FALSE,FALSE,FALSE,FALSE
"AGRITECH",129.53,125.102000000001,128.8774,135.3151,143.46975,TRUE,TRUE,FALSE,FALSE
"AGROPHOS",36.06,37.2745,38.9242,38.2454,35.99615,FALSE,FALSE,FALSE,TRUE
"AGSTRA",51.06,61.106,70.235,83.3204,83.9111000000002,FALSE,FALSE,FALSE,FALSE
"AHL",192.5,221.225,283.126,338.7575,412.911500000001,FALSE,FALSE,FALSE,FALSE
"AHLADA",50.76,52.1305000000001,51.9608,55.76,60.4072999999998,FALSE,FALSE,FALSE,FALSE
"AHLEAST",144.29,135.812,138.3516,144.5546,145.84985,TRUE,TRUE,FALSE,FALSE
"AHLUCONT",868.6,878.127499999999,932.003999999998,941.4685,940.036750000001,FALSE,FALSE,FALSE,FALSE
"AIAENG",3967,3922.14,3845.342,3511.176,3393.51925,TRUE,TRUE,TRUE,TRUE
"AIRAN",14.85,15.4995,17.9458,21.315,24.6561,FALSE,FALSE,FALSE,FALSE
"AIROLAM",91.51,93.3379999999999,99.2238,103.4552,103.13665,FALSE,FALSE,FALSE,FALSE
"AJANTPHARM",2817.3,2750.125,2671.238,2584.018,2605.8175,TRUE,TRUE,TRUE,TRUE
"AJMERA",148.4,353.081999999999,737.1648,868.884400000001,872.54645,FALSE,FALSE,FALSE,FALSE
"AJOONI",5.15,4.10700000000001,4.445,4.8425,5.2914,TRUE,TRUE,TRUE,FALSE
"AKASH",24.49,25.9315,25.8934,27.1667,27.45945,FALSE,FALSE,FALSE,FALSE
"AKG",14.06,13.2125,12.6332,12.7831,13.0659,TRUE,TRUE,TRUE,TRUE
"AKSHARCHEM",221.16,224.042,241.1464,255.0892,256.26985,FALSE,FALSE,FALSE,FALSE
"AKSHOPTFBR",5.38,5.622,6.26700000000001,6.9726,8.24485,FALSE,FALSE,FALSE,FALSE
"AKZOINDIA",2823.3,2973.22,3217.22,3284.653,3385.9795,FALSE,FALSE,FALSE,FALSE
"ALANKIT",9.6,9.80000000000004,10.5336,11.7622,13.3754,FALSE,FALSE,FALSE,FALSE
"ALBERTDAVD",695.2,702.8875,753.916000000001,781.144,814.550999999999,FALSE,FALSE,FALSE,FALSE
"ALEMBICLTD",96.98,95.076,98.1672000000001,100.2571,105.1065,TRUE,FALSE,FALSE,FALSE
"ALICON",737.15,728.94,813.801999999998,841.7835,832.077250000001,TRUE,FALSE,FALSE,FALSE
"ALKALI",69.88,72.6805,78.4682,84.615,88.67795,FALSE,FALSE,FALSE,FALSE
"ALKEM",5662.5,5741.85,5691.63,5580.115,5289.59099999999,FALSE,FALSE,TRUE,TRUE
"ALKYLAMINE",1554.4,1578.555,1642.116,1802.174,1900.9125,FALSE,FALSE,FALSE,FALSE
"ALLCARGO",10.69,10.2260000000002,16.6904000000001,24.7652999999998,28.5135,TRUE,FALSE,FALSE,FALSE
"ALLSEC",1084.2,1120.8825,1087.716,1088.8965,909.0595,FALSE,FALSE,FALSE,TRUE
"ALMONDZ",14.36,15.7,16.6776,17.7701,19.8033500000001,FALSE,FALSE,FALSE,FALSE
"ALPA",69.62,68.9130000000001,75.9354,83.8939,93.4437999999998,TRUE,FALSE,FALSE,FALSE
"ALPHAGEO",225.48,216.1695,226.11,240.0299,276.61095,TRUE,FALSE,FALSE,FALSE
"ALPSINDUS",2.87,2.037,2.2274,2.2292,1.9926,TRUE,TRUE,TRUE,TRUE
"AMARAJABAT",604.15,635.9325,636.369,640.1955,615.28375,FALSE,FALSE,FALSE,FALSE
"AMBER",6399.5,6029.79999999999,6578.54,7295.965,7075.181,TRUE,FALSE,FALSE,FALSE
"AMBICAAGAR",23.73,24.47,25.2022,25.5994,26.9529,FALSE,FALSE,FALSE,FALSE
"AMBIKCO",1331.8,1231.495,1256.306,1339.718,1420.47875,TRUE,TRUE,FALSE,FALSE
"AMBUJACEM",533.05,536.9375,544.762,557.0425,562.50125,FALSE,FALSE,FALSE,FALSE
"AMDIND",43.9,44.907,49.797,52.6894,51.1841500000001,FALSE,FALSE,FALSE,FALSE
"AMIORG",1176.3,1169.58,1742.847,1986.0235,1880.37525,TRUE,FALSE,FALSE,FALSE
"AMJLAND",40.31,45.3729999999999,49.6908,52.5278,54.524,FALSE,FALSE,FALSE,FALSE
"AMRUTANJAN",629.65,608.39,652.864999999999,690.205499999999,692.3805,TRUE,FALSE,FALSE,FALSE
"ANANDRATHI",2943.6,3020.81,2988.862,2993.674,2554.67550000001,FALSE,FALSE,FALSE,TRUE
"ANANTRAJ",547.55,538.7275,561.636,589.180000000001,557.08225,TRUE,FALSE,FALSE,FALSE
"ANDHRAPAP",65.53,64.3599999999999,66.7988000000002,72.7737000000001,75.1500500000001,TRUE,FALSE,FALSE,FALSE
"ANDHRSUGAR",72.36,70.4775,74.8098,76.4561000000001,76.4033,TRUE,FALSE,FALSE,FALSE
"ANDREWYU",31.35,34.68,31.948,28.3095,25.55825,FALSE,FALSE,TRUE,TRUE
"ANGELONE",2645,2542.745,2599.82799999999,2474.706,2579.04600000001,TRUE,TRUE,TRUE,TRUE
"ANIKINDS",49.92,48.3184999999999,56.7131999999999,66.3247,83.18225,TRUE,FALSE,FALSE,FALSE
"ANMOL",11.95,12.7044999999999,13.7866000000001,14.7402999999999,15.78945,FALSE,FALSE,FALSE,FALSE
"ANTGRAPHIC",0.95,0.952,0.9762,1.0286,1.07835,FALSE,FALSE,FALSE,FALSE
"ANUP",1900.4,1946.24,2156.556,2243.762,2536.276,FALSE,FALSE,FALSE,FALSE
"ANURAS",1306.1,1273.81,1239.118,1167.746,1090.845,TRUE,TRUE,TRUE,TRUE
"APARINDS",9535,7887,8458.95,8452.45,8004.27650000002,TRUE,TRUE,TRUE,TRUE
"APCL",137.26,137.564,128.7832,131.0101,132.3051,FALSE,TRUE,TRUE,TRUE
"APCOTEXIND",375.7,356.9275,377.411,380.0665,375.256,TRUE,FALSE,FALSE,TRUE
"APEX",361.25,293.475,288.5172,260.1193,244.3303,TRUE,TRUE,TRUE,TRUE
"APLAPOLLO",2182.1,1997.17,1866.798,1790.625,1739.6835,TRUE,TRUE,TRUE,TRUE
"APLLTD",810.45,784.095,849.625,892.110499999999,921.872750000001,TRUE,FALSE,FALSE,FALSE
"APOLLO",245.1,243.7375,257.259,278.8071,221.28545,TRUE,FALSE,FALSE,TRUE
"APOLLOHOSP",7122,7066.05,7194.54,7480.785,7304.53775,TRUE,FALSE,FALSE,FALSE
"APOLLOPIPE",265.45,276.9675,289.159999999999,323.9975,369.491750000002,FALSE,FALSE,FALSE,FALSE
"APOLLOTYRE",507.85,506.229999999999,513.601,500.0845,478.756749999999,TRUE,FALSE,TRUE,TRUE
"APOLSINHOT",1278.2,1289.985,1276.47,1316.888,1324.206,FALSE,TRUE,FALSE,FALSE
"APTECHT",82.66,84.4100000000001,94.2059999999993,109.7965,128.03015,FALSE,FALSE,FALSE,FALSE
"APTUS",270.55,271.3,279.245000000001,300.2455,314.39075,FALSE,FALSE,FALSE,FALSE
"ARCHIDPLY",91.97,86.7945,89.9453999999999,95.8570000000001,97.3414999999999,TRUE,TRUE,FALSE,FALSE
"ARCHIES",16.24,16.7435,18.0698,19.3226,19.70375,FALSE,FALSE,FALSE,FALSE
"ARENTERP",40.56,42.671,46.9668,47.4467,48.3869,FALSE,FALSE,FALSE,FALSE
"ARIES",318.95,312.63,331.486,365.257500000001,344.287099999999,TRUE,FALSE,FALSE,FALSE
"ARIHANTCAP",80.98,83.5465000000001,91.5340000000001,99.8050999999999,90.1828,FALSE,FALSE,FALSE,FALSE
"ARIHANTSUP",292.4,295.39,329.72,369.5395,381.44425,FALSE,FALSE,FALSE,FALSE
"ARMANFIN",1552.8,1566.63,1581.63,1555.27,1566.6645,FALSE,FALSE,FALSE,FALSE
"AROGRANITE",30.42,28.5090000000001,30.7526,33.8076999999999,35.7774500000001,TRUE,FALSE,FALSE,FALSE
"ARROWGREEN",441.8,456.172500000001,505.841,540.323,667.884749999999,FALSE,FALSE,FALSE,FALSE
"ARTEMISMED",216.15,242.3935,261.6744,249.7925,253.11925,FALSE,FALSE,FALSE,FALSE
"ARTNIRMAN",44.5,44.6295,47.8016,49.3973,54.5430499999999,FALSE,FALSE,FALSE,FALSE
"ARVIND",374.65,311.845,326.738,316.5535,331.733,TRUE,TRUE,TRUE,TRUE
"ARVINDFASN",489.55,464.5,485.084,507.6785,484.61125,TRUE,TRUE,FALSE,TRUE
"ARVSMART",583.65,554.5775,578.849,602.497000000002,633.7575,TRUE,TRUE,FALSE,FALSE
"ASAHIINDIA",968.9,961.755,987.96,939.943,849.015249999998,TRUE,FALSE,TRUE,TRUE
"ASAHISONG",233.84,233.8095,247.734800000001,266.3639,298.8237,TRUE,FALSE,FALSE,FALSE
"ASAL",450,445.36,481.848,504.209,511.465750000001,TRUE,FALSE,FALSE,FALSE
"ASALCBR",857.85,853.065,922.347,980.003,1053.19,TRUE,FALSE,FALSE,FALSE
"ASHAPURMIN",681.45,759.7475,739.689,680.0005,554.737000000001,FALSE,FALSE,TRUE,TRUE
"ASHIANA",296,290.225,292.095,296.1225,302.593250000001,TRUE,TRUE,FALSE,FALSE
"ASHIMASYN",16.97,16.873,18.2464,20.6304,24.9185,TRUE,FALSE,FALSE,FALSE
"ASHOKA",152.68,150.7,166.51,178.3539,189.174,TRUE,FALSE,FALSE,FALSE
"ASHOKLEY",201.5,190.5645,171.2404,153.9576,179.0464,TRUE,TRUE,TRUE,TRUE
"ASIANENE",253.7,254.7075,281.335,314.384,309.828,FALSE,FALSE,FALSE,FALSE
"ASIANHOTNR",301.2,312.89,320.287,325.844000000001,273.2016,FALSE,FALSE,FALSE,TRUE
"ASIANPAINT",2432.1,2648.24000000001,2767.284,2620.945,2496.96025,FALSE,FALSE,FALSE,FALSE
"ASIANTILES",72.96,72.0235,69.0987999999999,64.9612,58.4513,TRUE,TRUE,TRUE,TRUE
"ASPINWALL",216.95,220.1085,235.4922,250.9436,264.13965,FALSE,FALSE,FALSE,FALSE
"ASTEC",657.85,617.985000000001,690.289000000001,735.989499999998,762.856999999999,TRUE,FALSE,FALSE,FALSE
"ASTERDM",537.95,573.42,619.760999999999,638.665,600.761,FALSE,FALSE,FALSE,FALSE
"ASTRAL",1503.6,1448.745,1456.962,1446.306,1433.5165,TRUE,TRUE,TRUE,TRUE
"ASTRAMICRO",935.95,948.277499999999,954.889,1009.824,989.06425,FALSE,FALSE,FALSE,FALSE
"ASTRAZEN",8621.5,8402.9,8776.88,8929.965,8856.45949999999,TRUE,FALSE,FALSE,FALSE
"ASTRON",4.13,4.99550000000002,6.17419999999995,9.62880000000002,12.78625,FALSE,FALSE,FALSE,FALSE
"ATFL",785.6,809.579999999999,816.284,879.0165,862.0365,FALSE,FALSE,FALSE,FALSE
"ATGL",545.4,542.077499999998,576.696,600.3015,618.675000000001,TRUE,FALSE,FALSE,FALSE
"ATUL",6253.5,6045.575,5979.88,6059.04,6411.3645,TRUE,TRUE,TRUE,FALSE
"ATULAUTO",431.65,419.5825,441.44,464.64,465.5675,TRUE,FALSE,FALSE,FALSE
"AUBANK",986,988.585,963.832,867.485,792.879250000001,FALSE,TRUE,TRUE,TRUE
"AURIONPRO",907.95,976.362499999998,1046.427,1127.9605,1284.95475,FALSE,FALSE,FALSE,FALSE
"AUROPHARMA",1181.6,1173.085,1192.21,1141.235,1143.53925,TRUE,FALSE,TRUE,TRUE
"AURUM",178.68,183.127,175.644,173.629,180.70765,FALSE,TRUE,TRUE,FALSE
"AUSOMENT",147.18,124.2925,113.2708,109.9275,104.8188,TRUE,TRUE,TRUE,TRUE
"AUTOAXLES",1969.9,1934.885,1830.632,1781.567,1761.9155,TRUE,TRUE,TRUE,TRUE
"AUTOBEES",283.38,281.1835,283.349,278.601,257.95,TRUE,TRUE,TRUE,TRUE
"AUTOIND",77.32,74.3309999999999,71.9959999999999,72.547,75.7680500000001,TRUE,TRUE,TRUE,TRUE
"AVADHSUGAR",341.95,335.0925,359.096999999999,395.892500000001,448.968500000001,TRUE,FALSE,FALSE,FALSE
"AVANTIFEED",1081.2,833.555,818.700999999999,750.3655,763.45325,TRUE,TRUE,TRUE,TRUE
"AVROIND",128.31,123.5225,126.9332,136.8288,149.3389,TRUE,TRUE,FALSE,FALSE
"AVTNPL",68.29,65.6405000000001,67.3301999999999,69.8056,67.86435,TRUE,TRUE,FALSE,TRUE
"AWHCL",518.55,518.2475,486.885,520.735499999999,556.064,TRUE,TRUE,FALSE,FALSE
"AWL",214.78,214.964,240.81,252.03,258.73205,FALSE,FALSE,FALSE,FALSE
"AXISBANK",1330.6,1306.445,1282.8,1217.329,1185.37725,TRUE,TRUE,TRUE,TRUE
"AXISBNKETF",618.15,612.1655,609.9234,592.7659,579.6089,TRUE,TRUE,TRUE,TRUE
"AXISBPSETF",13.14,13.1245,13.0864,13.0195,12.8524,TRUE,TRUE,TRUE,TRUE
"AXISCADES",1180.7,1282.605,1202.88,854.685999999998,707.01775,FALSE,FALSE,TRUE,TRUE
"AXISCETF",119.92,120.86,124.4758,125.6778,121.7788,FALSE,FALSE,FALSE,FALSE
"AXISGOLD",126.4,125.421,114.068,105.1918,93.12755,TRUE,TRUE,TRUE,TRUE
"AXISHCETF",144.16,144.851,148.1594,148.4762,146.24845,FALSE,FALSE,FALSE,FALSE
"AXISILVER",245.33,282.6225,218.62,179.2578,141.82925,FALSE,TRUE,TRUE,TRUE
"AXISNIFTY",281.71,280.5925,283.7618,280.1694,274.4342,TRUE,FALSE,TRUE,TRUE
"AXISTECETF",396.36,416.1535,410.7224,397.4303,395.87655,FALSE,FALSE,FALSE,TRUE
"AXITA",11.1,9.27199999999997,8.76379999999998,8.81139999999996,9.2357,TRUE,TRUE,TRUE,TRUE
"AYMSYNTEX",175.61,159.6975,164.5112,175.1829,198.85695,TRUE,TRUE,TRUE,FALSE
"BAGFILMS",5.45,5.84300000000001,6.2022,6.50219999999999,7.34694999999998,FALSE,FALSE,FALSE,FALSE
"BAJAJ-AUTO",9647,9510.55,9247.57999999999,9102.69,8692.29225,TRUE,TRUE,TRUE,TRUE
"BAJAJCON",363.7,304.0625,283.093,267.0533,230.92275,TRUE,TRUE,TRUE,TRUE
"BAJAJELEC",414.7,420.007500000001,460.027,507.582,564.563750000002,FALSE,FALSE,FALSE,FALSE
"BAJAJFINSV",2000.1,1982.32,2029.296,2038.505,2018.11525,TRUE,FALSE,FALSE,FALSE
"BAJAJHCARE",368.65,369.6175,403.596,427.782000000001,480.717250000001,FALSE,FALSE,FALSE,FALSE
"BAJAJHIND",16.34,16.7745,18.7558,20.0442,21.5258,FALSE,FALSE,FALSE,FALSE
"BAJAJHLDNG",10891,10788.35,11220.78,11977.8,12611.0935,TRUE,FALSE,FALSE,FALSE
"BAJFINANCE",964.75,945.902499999998,986.297999999996,993.854000000001,3072.384,TRUE,FALSE,FALSE,FALSE
"BALAJITELE",91.3,95.3599999999999,106.185,109.2326,90.50775,FALSE,FALSE,FALSE,TRUE
"BALAMINES",1105.2,1173.835,1169.09,1305.037,1403.06025,FALSE,FALSE,FALSE,FALSE
"BALAXI",23.03,24.8589999999999,30.6979999999999,37.4690000000005,45.35265,FALSE,FALSE,FALSE,FALSE
"BALKRISIND",2687.8,2431.395,2376.364,2358.837,2455.12549999999,TRUE,TRUE,TRUE,TRUE
"BALMLAWRIE",179.97,173.652,181.019,196.7361,202.6213,TRUE,FALSE,FALSE,FALSE
"BALPHARMA",70.32,69.8835,73.4061999999999,79.0915000000001,89.2890500000001,TRUE,FALSE,FALSE,FALSE
"BALRAMCHIN",446.65,420.715,437.217,466.601,522.11025,TRUE,TRUE,FALSE,FALSE
"BANARBEADS",124.38,114.3675,124.3574,125.1797,122.45605,TRUE,TRUE,FALSE,TRUE
"BANARISUG",3600,3599.13,3607.73599999999,3597.61,3754.2595,TRUE,FALSE,TRUE,FALSE
"BANCOINDIA",635.15,613.46,681.718999999999,702.657,613.65675,TRUE,FALSE,FALSE,TRUE
"BANDHANBNK",157.8,147.6715,148.1622,156.2544,163.12955,TRUE,TRUE,TRUE,FALSE
"BANG",45.97,45.2280000000001,49.1972,51.0236,51.92845,TRUE,FALSE,FALSE,FALSE
"BANKA",61.47,62.6045000000001,69.008,78.4754000000001,76.2634499999998,FALSE,FALSE,FALSE,FALSE
"BANKBARODA",290.45,299.625,294.057,275.2569,258.0075,FALSE,FALSE,TRUE,TRUE
"BANKBEES",620.55,614.212,612.1144,594.915500000001,581.63775,TRUE,TRUE,TRUE,TRUE
"BANKINDIA",163.46,157.402,150.1586,137.1771,126.41025,TRUE,TRUE,TRUE,TRUE
"BANSWRAS",118.79,106.716,114.12,119.0883,129.93095,TRUE,TRUE,FALSE,FALSE
"BARBEQUE",224.87,238.824,255.2856,285.407300000001,307.37615,FALSE,FALSE,FALSE,FALSE
"BASF",3753.7,3663.29,3970.304,4265.595,4544.18425000001,TRUE,FALSE,FALSE,FALSE
"BASML",24.49,23.831,26.3742,26.8958,29.6455,TRUE,FALSE,FALSE,FALSE
"BATAINDIA",851.6,883.42,947.404,1056.843,1135.5245,FALSE,FALSE,FALSE,FALSE
"BAYERCROP",4458.1,4422.275,4486.292,4775.074,5149.82149999999,TRUE,FALSE,FALSE,FALSE
"BBETF0432",1309.81,1306.921,1309.4718,1302.082,1289.09495,TRUE,TRUE,TRUE,TRUE
"BBL",2861,2684.965,2793.916,2939.903,2967.59775,TRUE,TRUE,FALSE,FALSE
"BBOX",515.3,510.7025,526.735,529.644000000001,491.06925,TRUE,FALSE,FALSE,TRUE
"BBTC",1773.2,1772.51,1833.04,1867.725,1891.01799999999,TRUE,FALSE,FALSE,FALSE
"BBTCL",186.31,190.3945,196.203,197.7768,182.921,FALSE,FALSE,FALSE,TRUE
"BCG",10.91,9.68150000000002,11.2084,12.8664999999999,14.88525,TRUE,FALSE,FALSE,FALSE
"BCLIND",28.39,28.772,32.0285999999997,36.2383000000004,38.6571000000001,FALSE,FALSE,FALSE,FALSE
"BDL",1273.3,1462.39,1486.79,1502.104,1595.61975,FALSE,FALSE,FALSE,FALSE
"BEARDSELL",28.3,28.055,29.8758,30.9868,30.39225,TRUE,FALSE,FALSE,FALSE
"BECTORFOOD",221.93,224.350000000001,739.367199999998,1039.2826,1254.23855,FALSE,FALSE,FALSE,FALSE
"BEDMUTHA",135.55,118.8175,112.5924,124.1101,139.27045,TRUE,TRUE,TRUE,FALSE
"BEL",432.9,423.73,415.362,407.665,387.469599999999,TRUE,TRUE,TRUE,TRUE
"BEML",1746.2,1758.175,1814.668,2943.788,3418.62425,FALSE,FALSE,FALSE,FALSE
"BEPL",86.47,84.133,88.7945999999999,95.5328,103.9137,TRUE,FALSE,FALSE,FALSE
"BERGEPAINT",472.3,499.845,534.435999999999,535.389499999999,546.2065,FALSE,FALSE,FALSE,FALSE
"BESTAGRO",22.25,327.725,331.449,352.2185,430.561250000001,FALSE,FALSE,FALSE,FALSE
"BFINVEST",400.1,388.1375,416.274,443.7675,469.11925,TRUE,FALSE,FALSE,FALSE
"BFUTILITIE",733.05,797.774999999999,789.219,785.825,778.454500000001,FALSE,FALSE,FALSE,FALSE
"BGRENERGY",330.6,313.443,169.5928,124.2304,101.6882,TRUE,TRUE,TRUE,TRUE
"BHAGCHEM",227.91,214.8785,229.254800000001,243.219899999999,269.675699999998,TRUE,FALSE,FALSE,FALSE
"BHAGERIA",164.45,168.197,178.5644,186.0667,183.00915,FALSE,FALSE,FALSE,FALSE
"BHAGYANGR",159.21,132.6105,102.002,88.2116000000002,89.5634500000002,TRUE,TRUE,TRUE,TRUE
"BHANDARI",4.07,3.9785,4.147,4.47359999999999,4.87895000000001,TRUE,FALSE,FALSE,FALSE
"BHARATFORG",1573.2,1456.84,1432.792,1330.434,1265.586,TRUE,TRUE,TRUE,TRUE
"BHARATGEAR",118.22,109.617,104.2048,97.3430000000002,88.6765000000001,TRUE,TRUE,TRUE,TRUE
"BHARATRAS",1874.4,1909.85,5966.234,8101.407,9160.3435,FALSE,FALSE,FALSE,FALSE
"BHARATWIRE",170.15,171.975,178.11,177.8269,186.4968,FALSE,FALSE,FALSE,FALSE
"BHARTIARTL",1992.4,2006.25,2065.154,2011.06,1944.644,FALSE,FALSE,FALSE,TRUE
"BHEL",268.9,263.69,276.283,255.0778,248.0255,TRUE,FALSE,TRUE,TRUE
"BIGBLOC",57.69,62.89,61.9639999999999,58.4933000000001,60.8653999999997,FALSE,FALSE,FALSE,FALSE
"BIKAJI",653.65,678.4675,701.336,728.6445,729.04075,FALSE,FALSE,FALSE,FALSE
"BIL",913.6,731.9825,776.207,804.598,719.12675,TRUE,TRUE,TRUE,TRUE
"BIOCON",367.8,372.1975,386.503,373.3475,362.23975,FALSE,FALSE,FALSE,TRUE
"BIOFILCHEM",37.54,33.366,35.144,39.2459,43.8229,TRUE,TRUE,FALSE,FALSE
"BIRLACABLE",136.15,131.4695,138.7614,154.4344,160.04745,TRUE,FALSE,FALSE,FALSE
"BIRLACORPN",1080.6,1060.96,1094.728,1163.941,1224.98325,TRUE,FALSE,FALSE,FALSE
"BIRLAMONEY",126.38,128.1495,142.5132,157.6869,173.1942,FALSE,FALSE,FALSE,FALSE
"BLBLIMITED",14,13.59,14.8,15.3912,15.30255,TRUE,FALSE,FALSE,FALSE
"BLISSGVS",185.78,171.264,165.3674,159.5549,150.7675,TRUE,TRUE,TRUE,TRUE
"BLKASHYAP",53.52,48.4964999999999,49.7287999999999,56.8956999999998,61.9153000000001,TRUE,TRUE,FALSE,FALSE
"BLS",300.1,285.1125,306.91,324.5175,351.92475,TRUE,FALSE,FALSE,FALSE
"BLUEDART",5884,5450.35,5619.08,5697.02999999999,6068.68225,TRUE,TRUE,TRUE,FALSE
"BLUESTARCO",1862,1781.065,1775.452,1848.015,1800.79225,TRUE,TRUE,TRUE,TRUE
"BODALCHEM",51.77,49.4215,52.4218,57.7604,64.426,TRUE,FALSE,FALSE,FALSE
"BOMDYEING",121.49,119.342,132.5874,153.4478,152.88105,TRUE,FALSE,FALSE,FALSE
"BOROLTD",257.95,262.46,293.223,319.099,328.92525,FALSE,FALSE,FALSE,FALSE
"BORORENEW",508.9,507.8875,556.242,582.0175,563.164,TRUE,FALSE,FALSE,FALSE
"BOSCHLTD",36275,36760.75,36860.2,37985.4,35555.78325,FALSE,FALSE,FALSE,TRUE
"BPCL",382.05,361.92,364.295,348.476,333.172899999999,TRUE,TRUE,TRUE,TRUE
"BPL",58.01,59.7649999999999,61.7704000000001,70.558,76.15455,FALSE,FALSE,FALSE,FALSE
