"SYMBOL","CURRENT_PRICE","SMA_20","SMA_50","SMA_100","SMA_200","ABOVE_20DMA","ABOVE_50DMA","ABOVE_100DMA","ABOVE_200DMA"
"GOODLUCK",1152.2,1220.52,1206.09,1150.8815,971.073,FALSE,FALSE,TRUE,TRUE
"GOODYEAR",1273.7,1322.18,1336.48,1307.903,1204.7925,FALSE,FALSE,FALSE,TRUE
"GOYALALUM",7.03,7.11400000000016,7.25419999999999,7.5066,8.00600000000002,FALSE,FALSE,FALSE,FALSE
"GPIL",276.7,268.4215,256.9318,226.460099999999,205.454100000001,TRUE,TRUE,TRUE,TRUE
"GPPL",174.43,167.186,161.3338,159.6705,151.384649999999,TRUE,TRUE,TRUE,TRUE
"GPTINFRA",106.91,106.8845,112.1398,118.491,119.53285,TRUE,FALSE,FALSE,FALSE
"GRANULES",548.2,561.2375,546.672,511.101,508.09925,FALSE,TRUE,TRUE,TRUE
"GRAPHITE",571.65,579.3775,560.832,556.176,516.35275,FALSE,TRUE,TRUE,TRUE
"GRASIM",2783.4,2842.905,2821.14,2799.78,2684.0995,FALSE,FALSE,FALSE,TRUE
"GRAUWEIL",115.6,124.2975,128.886,119.768,110.21625,FALSE,FALSE,FALSE,TRUE
"GRAVITA",1742.2,1677.36,1652.002,1712.812,1774.32325,TRUE,TRUE,TRUE,FALSE
"GREAVESCOT",210.73,212.676,214.6516,210.3058,216.767400000001,FALSE,FALSE,TRUE,FALSE
"GREENLAM",264.1,262.2245,253.259,245.1214,300.791150000001,TRUE,TRUE,TRUE,FALSE
"GREENPANEL",272,289.2875,290.458,285.916,277.097499999999,FALSE,FALSE,FALSE,FALSE
"GREENPLY",297.7,301.34,303.439,309.616,299.8265,FALSE,FALSE,FALSE,FALSE
"GREENPOWER",13.3,13.5775,13.5742,13.8712,13.4987,FALSE,FALSE,FALSE,FALSE
"GRINDWELL",1586.1,1624.14,1630.998,1632.105,1665.726,FALSE,FALSE,FALSE,FALSE
"GRINFRA",1098.3,1164.97,1230.738,1246.909,1192.6625,FALSE,FALSE,FALSE,FALSE
"GRMOVER",480.75,426.37,391.919,381.623,329.6012,TRUE,TRUE,TRUE,TRUE
"GROBTEA",1091.4,1053.94,1057.696,978.8565,1016.5295,TRUE,TRUE,TRUE,TRUE
"GRPLTD",1967.7,2072.99,2117.052,2270.35800000001,2523.29625,FALSE,FALSE,FALSE,FALSE
"GRSE",2897.1,2637.565,2593.954,2659.571,2285.11825,TRUE,TRUE,TRUE,TRUE
"GRWRHITECH",3760.9,3448.885,3234.368,3370.923,3584.12325,TRUE,TRUE,TRUE,TRUE
"GSFC",192.45,191.2165,198.194,200.9362,196.66525,TRUE,FALSE,FALSE,FALSE
"GSPL",302.15,308.245,310.46,314.1,314.2205,FALSE,FALSE,FALSE,FALSE
"GSS",22.04,24.0759999999998,25.5340000000001,28.5214,35.0118999999995,FALSE,FALSE,FALSE,FALSE
"GTL",8.86,9.09250000000001,9.29020000000001,9.5894,9.37234999999999,FALSE,FALSE,FALSE,FALSE
"GTLINFRA",1.4,1.442,1.4784,1.5561,1.5673,FALSE,FALSE,FALSE,FALSE
"GTPL",104.57,105.5255,109.5968,113.9958,112.3973,FALSE,FALSE,FALSE,FALSE
"GUFICBIO",318.2,333.7575,351.171,358.7755,364.99325,FALSE,FALSE,FALSE,FALSE
"GUJALKALI",553.5,558.3,571.653,576.0025,590.61575,FALSE,FALSE,FALSE,FALSE
"GUJAPOLLO",506.85,476.45,436.696,395.3705,361.4615,TRUE,TRUE,TRUE,TRUE
"GUJGASLTD",403.4,409.77,423.995,438.183,438.2125,FALSE,FALSE,FALSE,FALSE
"GULFOILLUB",1208.5,1225.695,1243.334,1231.656,1195.34,FALSE,FALSE,FALSE,TRUE
"GULFPETRO",38.59,39.658,40.4144,41.9488,42.72955,FALSE,FALSE,FALSE,FALSE
"GULPOLY",149.2,150.536,152.5174,161.7996,174.0786,FALSE,FALSE,FALSE,FALSE
"GVKPIL",8.68,10.5885,10.7164,10.4447,6.66135,FALSE,FALSE,FALSE,TRUE
"HAL",4729.8,4753.56,4726.132,4705.699,4438.978,FALSE,TRUE,TRUE,TRUE
"HAPPSTMNDS",504.85,507.557500000001,529.775,571.9625,603.484499999999,FALSE,FALSE,FALSE,FALSE
"HARDWYN",16.37,14.572,13.8106,16.6963999999999,25.4645,TRUE,TRUE,FALSE,FALSE
"HARIOMPIPE",369.6,441.47,473.427,462.655499999999,426.76,FALSE,FALSE,FALSE,FALSE
"HARRMALAYA",185.16,195.8285,202.4,207.9521,209.29385,FALSE,FALSE,FALSE,FALSE
"HARSHA",393,394.4725,400.098,404.51,397.3255,FALSE,FALSE,FALSE,FALSE
"HATHWAY",13.23,13.546,14.1022,14.6813,14.4920000000001,FALSE,FALSE,FALSE,FALSE
"HATSUN",1092.9,1026.9575,953.504,940.1905,938.78575,TRUE,TRUE,TRUE,TRUE
"HAVELLS",1469.4,1479.01,1517.96,1524.709,1532.472,FALSE,FALSE,FALSE,FALSE
"HBLPOWER",652.65,650.7375,598.938,610.1875,559.98075,TRUE,TRUE,TRUE,TRUE
"HBSL",86.6,86.1934999999999,90.1706,85.6134000000001,96.3897000000001,TRUE,FALSE,TRUE,FALSE
"HCC",25.65,27.414,28.6404,28.3349999999999,31.41255,FALSE,FALSE,FALSE,FALSE
"HCG",739.85,745.0775,701.077,648.38,592.66075,FALSE,TRUE,TRUE,TRUE
"HCL-INSYS",14.88,15.1545,15.6988,14.3669,15.36275,FALSE,FALSE,TRUE,FALSE
"HCLTECH",1594.6,1537.175,1485.336,1527.002,1573.23625,TRUE,TRUE,TRUE,TRUE
"HDFCAMC",5413,5521.25,5612.03,5513.691,4866.9155,FALSE,FALSE,FALSE,TRUE
"HDFCBANK",989.6,994.884999999997,977.549,1453.7235,1635.37225,FALSE,TRUE,FALSE,FALSE
"HDFCGROWTH",126.02,125.6145,124.3572,121.9315,118.5777,TRUE,TRUE,TRUE,TRUE
"HDFCLIFE",773.7,749.735,759.409,766.013000000001,726.87425,TRUE,TRUE,TRUE,TRUE
"HDFCLOWVOL",21.33,21.2149999999999,20.9988000000001,20.7225999999999,20.0283000000001,TRUE,TRUE,TRUE,TRUE
"HDFCMOMENT",32.05,31.9145,31.2827999999998,31.1752000000001,30.2067,TRUE,TRUE,TRUE,TRUE
"HDFCNEXT50",70.87,70.8549999999994,70.0066000000002,69.2940999999996,66.7508000000001,TRUE,TRUE,TRUE,TRUE
"HDFCNIF100",27.15,27.1420000000002,26.679,26.4770000000002,25.6154500000002,TRUE,TRUE,TRUE,TRUE
"HDFCNIFIT",38.34,37.7175000000002,37.2959999999996,37.8789999999999,38.67535,TRUE,TRUE,TRUE,FALSE
"HDFCPVTBAN",28.6,28.6700000000001,27.8793999999999,27.8693999999998,27.0472999999997,FALSE,TRUE,TRUE,TRUE
"HDFCQUAL",59.55,59.3425,58.8572,58.1625999999999,56.5051,TRUE,TRUE,TRUE,TRUE
"HDFCSILVER",153.5,145.7175,139.199,123.5433,108.8835,TRUE,TRUE,TRUE,TRUE
"HDFCVALUE",136.73,136.3905,134.6996,133.8136,132.68485,TRUE,TRUE,TRUE,TRUE
"HEADSUP",10.08,10.423,10.6288,10.2884,10.9825,FALSE,FALSE,FALSE,FALSE
"HEALTHY",15.25,15.2035,15.048,14.9743,14.50545,TRUE,TRUE,TRUE,TRUE
"HECPROJECT",137.6,139.7695,141.6458,123.9632,112.64505,FALSE,FALSE,TRUE,TRUE
"HEG",515.9,538.844999999999,521.449,516.213499999998,478.476000000003,FALSE,FALSE,FALSE,TRUE
"HEIDELBERG",186.86,192.679,201.6254,206.3094,203.115,FALSE,FALSE,FALSE,FALSE
"HEMIPROP",144.46,140.5265,154.4102,144.3819,139.1972,TRUE,FALSE,TRUE,TRUE
"HERANBA",273.75,294.455,309.466,328.2676,374.7373,FALSE,FALSE,FALSE,FALSE
"HERCULES",171.97,181.8835,184.336800000001,170.9399,324.74705,FALSE,FALSE,TRUE,FALSE
"HERITGFOOD",481,483.765,489.082,481.455,445.25975,FALSE,FALSE,FALSE,TRUE
"HEROMOTOCO",5538.5,5514.15,5453.54,4978.968,4472.13725,TRUE,TRUE,TRUE,TRUE
"HESTERBIO",1679.9,1655.065,1833.616,1868.448,1796.83925,TRUE,FALSE,FALSE,FALSE
"HEXATRADEX",170.1,173.674,175.3708,178.892,187.73535,FALSE,FALSE,FALSE,FALSE
"HFCL",75.86,76.1824999999999,74.6821999999999,76.6486,81.3645,FALSE,TRUE,FALSE,FALSE
"HGINFRA",896.65,912.164999999999,947.837,992.289499999998,1054.295,FALSE,FALSE,FALSE,FALSE
"HGS",503.7,508.1675,510.69,533.3025,531.84875,FALSE,FALSE,FALSE,FALSE
"HIKAL",230.78,239.022,249.8518,283.9054,332.69995,FALSE,FALSE,FALSE,FALSE
"HIL",1845.05,1823.3575,1864.821,2156.618,2510.63975,TRUE,FALSE,FALSE,FALSE
"HILTON",45.6,44.4615000000001,50.8082,60.0665,75.0389499999997,TRUE,FALSE,FALSE,FALSE
"HIMATSEIDE",122.71,121.056,122.002,132.1412,139.8557,TRUE,TRUE,FALSE,FALSE
"HINDALCO",803.65,812.1325,776.752999999999,731.480499999998,683.904750000002,FALSE,TRUE,TRUE,TRUE
"HINDCOMPOS",461.2,469.7625,467.148,473.7245,462.3635,FALSE,FALSE,FALSE,FALSE
"HINDCON",30.97,31.965,32.0093999999999,33.2089,36.6387,FALSE,FALSE,FALSE,FALSE
"HINDCOPPER",335.25,340.955,313.5204,284.6371,256.0374,FALSE,TRUE,TRUE,TRUE
"HINDOILEXP",143.8,154.8235,164.7494,165.7012,174.20415,FALSE,FALSE,FALSE,FALSE
"HINDPETRO",481.25,467.615,438.567,427.618500000001,396.6845,TRUE,TRUE,TRUE,TRUE
"HINDUNILVR",2427.7,2487.66,2537.826,2501.839,2410.75375,FALSE,FALSE,FALSE,TRUE
"HINDWAREAP",358.4,366.9375,347.136,315.102,267.5493,FALSE,TRUE,TRUE,TRUE
"HINDZINC",487.05,483.46,473.420999999999,453.542,448.33025,TRUE,TRUE,TRUE,TRUE
"HIRECT",1560.5,1685.465,1666.462,1600.819,1321.27075,FALSE,FALSE,FALSE,TRUE
"HISARMETAL",178.47,180.826,183.595,190.1007,193.18265,FALSE,FALSE,FALSE,FALSE
"HITECH",106.51,111.554,109.6468,101.5723,103.3897,FALSE,FALSE,TRUE,TRUE
"HITECHCORP",184.86,189.6395,194.358,195.8703,193.2681,FALSE,FALSE,FALSE,FALSE
"HITECHGEAR",931.55,970.925,901.632,690.851,553.0985,FALSE,TRUE,TRUE,TRUE
"HLEGLAS",486.3,545.8825,526.893,487.1905,396.526050000001,FALSE,FALSE,FALSE,TRUE
"HLVLTD",10.18,11.0815,11.4696,12.1643,12.9544,FALSE,FALSE,FALSE,FALSE
"HMVL",71.02,77.1079999999999,81.4928,84.7074,84.8184,FALSE,FALSE,FALSE,FALSE
"HNGSNGBEES",533,519.525,518.158,466.9414,428.83475,TRUE,TRUE,TRUE,TRUE
"HOMEFIRST",1200.3,1199.405,1230.724,1277.213,1184.606,TRUE,FALSE,FALSE,TRUE
"HONAUT",35530,36332.25,36428.2,37635.65,36831.0862500001,FALSE,FALSE,FALSE,FALSE
"HONDAPOWER",2526.4,2612.915,2728.176,2824.383,2571.49925,FALSE,FALSE,FALSE,FALSE
"HOVS",67.53,62.9685,54.5962,55.1802,63.5109500000001,TRUE,TRUE,TRUE,TRUE
"HPAL",47.65,48.3960000000001,47.9211999999999,48.5927000000001,51.3431000000001,FALSE,FALSE,FALSE,FALSE
"HPIL",141.11,137.41,134.8244,136.7126,132.9311,TRUE,TRUE,TRUE,TRUE
"HPL",457.25,444.1325,457.277,507.072,478.515,TRUE,FALSE,FALSE,FALSE
"HSCL",454.6,466.2925,462.486,471.7195,462.605,FALSE,FALSE,FALSE,FALSE
"HTMEDIA",20.12,17.7345,17.437,18.9898,21.73985,TRUE,TRUE,TRUE,FALSE
"HUBTOWN",328.8,312.155,317.047,310.4149,259.49405,TRUE,TRUE,TRUE,TRUE
"HUDCO",227.49,230.182,226.723,224.3371,218.07705,FALSE,TRUE,TRUE,TRUE
"HUHTAMAKI",236.65,251.194500000001,240.7352,229.8593,215.35375,FALSE,FALSE,TRUE,TRUE
"IBMFNIFTY",202.26,201.964,199.3754,196.4129,190.7074,TRUE,TRUE,TRUE,TRUE
"IBREALEST",150.35,145.4875,135.048,128.512,107.64675,TRUE,TRUE,TRUE,TRUE
"IBULHSGFIN",164.4,167.8165,166.3656,169.0903,180.5794,FALSE,FALSE,FALSE,FALSE
"ICEMAKE",683.05,708.165,732.261,752.021,782.5455,FALSE,FALSE,FALSE,FALSE
"ICICI500",32.15,30.8475,29.6418,29.193,27.56565,TRUE,TRUE,TRUE,TRUE
"ICICI5GSEC",54.26,54.151,53.7792,53.5067,52.9138499999999,TRUE,TRUE,TRUE,TRUE
"ICICIALPLV",234.89,224.9635,213.1858,206.8729,194.547,TRUE,TRUE,TRUE,TRUE
"ICICIAUTO",182.33,178.8165,170.8592,165.602,152.4605,TRUE,TRUE,TRUE,TRUE
"ICICIB22",117.16,115.5895,112.226,110.4089,107.17025,TRUE,TRUE,TRUE,TRUE
"ICICIBANK",1373,1367.86,1382.424,1411.487,1375.4985,TRUE,FALSE,FALSE,FALSE
"ICICIBANKN",48.35,46.422,45.027,45.1003,44.097,TRUE,TRUE,TRUE,TRUE
"ICICIBANKP",247.24,238.2515,231.3474,231.2419,223.959,TRUE,TRUE,TRUE,TRUE
"ICICICOMMO",75.72,71.255,67.0876,65.4539,61.75795,TRUE,TRUE,TRUE,TRUE
"ICICICONSU",94.74,92.303,88.8586000000001,87.0649,82.705,TRUE,TRUE,TRUE,TRUE
"ICICIFIN",22.8,22.1305,21.3062,20.5767,18.9755,TRUE,TRUE,TRUE,TRUE
"ICICIFMCG",567.11,554.415,543.4844,539.183,521.6971,TRUE,TRUE,TRUE,TRUE
"ICICIGI",2005.1,2010.16,1931.118,1941.652,1877.5805,FALSE,TRUE,TRUE,TRUE
"ICICIGOLD",54.07,54.1199999999999,53.1568,52.338,52.18455,FALSE,TRUE,TRUE,TRUE
"ICICIINFRA",73.41,69.573,66.0422,64.1272,59.6413500000001,TRUE,TRUE,TRUE,TRUE
"ICICILIQ",999.99,999.99,999.9724,999.983600000001,1000.0378,FALSE,TRUE,TRUE,FALSE
"ICICILOVOL",181.61,175.0775,168.1094,165.3792,156.65275,TRUE,TRUE,TRUE,TRUE
"ICICIM150",172.32,166.281,158.5336,154.1514,140.0727,TRUE,TRUE,TRUE,TRUE
"ICICIMCAP",138.11,133.7475,126.4004,122.2383,111.9901,TRUE,TRUE,TRUE,TRUE
"ICICIMOM30",27.71,26.271,24.5598,23.6135,21.82095,TRUE,TRUE,TRUE,TRUE
"ICICINF100",237.62,227.261,218.8888,216.6026,207.329,TRUE,TRUE,TRUE,TRUE
"ICICINIFTY",235.61,226.2745,218.7812,216.8817,207.9731,TRUE,TRUE,TRUE,TRUE
"ICICINV20",126.89,120.9165,116.5562,114.4865,109.2014,TRUE,TRUE,TRUE,TRUE
"ICICINXT50",54.34,51.2755,48.4872,47.4688,44.7764,TRUE,TRUE,TRUE,TRUE
"ICICIPHARM",105.28,103.791,99.9028000000001,98.5857999999999,90.5299,TRUE,TRUE,TRUE,TRUE
"ICICIPRULI",629.45,606.78,602.539,618.181500000001,606.721,TRUE,TRUE,TRUE,TRUE
"ICICISENSX",795.7,764.7235,741.7118,737.803899999999,710.32275,TRUE,TRUE,TRUE,TRUE
"ICICISILVE",75.24,75.316,73.7768,73.6631,73.2651,FALSE,TRUE,TRUE,TRUE
"ICICITECH",37.29,35.06,33.802,33.4329,31.73425,TRUE,TRUE,TRUE,TRUE
"ICIL",309.05,282.535,273.8926,273.9573,283.4479,TRUE,TRUE,TRUE,TRUE
"ICRA",6268.5,6346.175,6371.51,6466.475,6200.17875,FALSE,FALSE,FALSE,TRUE
"IDBI",101.04,97.8749999999999,94.3343999999999,94.5151000000001,88.09305,TRUE,TRUE,TRUE,TRUE
"IDEA",10.94,9.5105,8.6144,7.8289,7.7241,TRUE,TRUE,TRUE,TRUE
"IDFC",107.97,110.3795,110.2674,113.4763,115.96165,FALSE,FALSE,FALSE,FALSE
"IDFCFIRSTB",80.43,79.034,74.5487999999999,73.2187,68.09655,TRUE,TRUE,TRUE,TRUE
"IDFNIFTYET",283.76,282.5055,277.6106,275.4428,266.72025,TRUE,TRUE,TRUE,TRUE
"IEX",137.55,140.651,141.7626,154.5803,167.6789,FALSE,FALSE,FALSE,FALSE
"IFBAGRO",1543.3,1308.2425,1017.269,752.8255,653.57325,TRUE,TRUE,TRUE,TRUE
"IFBIND",1764.3,1840.72,1715.058,1581.967,1456.97325,FALSE,TRUE,TRUE,TRUE
"IFCI",54.72,55.7405,55.6886,57.1758,53.2594,FALSE,FALSE,FALSE,TRUE
"IFGLEXPOR",234.02,247.196000000001,253.1432,310.912399999998,358.01895,FALSE,FALSE,FALSE,FALSE
"IGARASHI",481.45,499.17,504.568,520.4855,521.55575,FALSE,FALSE,FALSE,FALSE
"IGL",212.66,211.534,212.5714,211.5683,210.85275,TRUE,TRUE,TRUE,TRUE
"IGPL",383.35,408.1225,421.91,444.1935,444.08475,FALSE,FALSE,FALSE,FALSE
"IIFL",547.3,521.605,482.01,481.2635,423.671,TRUE,TRUE,TRUE,TRUE
"IIFLSEC",331.75,345.4675,362.418,301.8008,232.2362,FALSE,FALSE,TRUE,TRUE
"IITL",184.93,191.135,189.9988,195.9495,190.21185,FALSE,FALSE,FALSE,FALSE
"IMAGICAA",51.26,52.316,54.2372,59.2598000000002,62.82145,FALSE,FALSE,FALSE,FALSE
"IMFA",1370.7,1193.8,1126.568,949.0905,801.31425,TRUE,TRUE,TRUE,TRUE
"IMPAL",1046,1067.87,1056.999,1071.6945,1043.63975,FALSE,FALSE,FALSE,TRUE
"INCREDIBLE",44.03,44.927,45.4316000000001,41.5545,42.5621499999999,FALSE,FALSE,TRUE,TRUE
"INDBANK",36.64,39.525,37.0506,35.4366,34.51085,FALSE,FALSE,TRUE,TRUE
"INDHOTEL",720.8,729.314999999999,744.241000000001,750.906500000001,762.52775,FALSE,FALSE,FALSE,FALSE
"INDIACEM",392.85,391.715,392.217,373.94,334.74075,TRUE,TRUE,TRUE,TRUE
"INDIAGLYCO",1039.7,993.6575,920.392000000002,1283.108,1340.82275,TRUE,TRUE,FALSE,FALSE
"INDIAMART",2451.4,2433.57,2457.076,2520.93600000001,2355.543,TRUE,FALSE,FALSE,TRUE
"INDIANB",868.45,845.7825,768.03,705.3435,631.541000000001,TRUE,TRUE,TRUE,TRUE
"INDIANCARD",256.8,253.27,261.187,279.649,287.4995,TRUE,FALSE,FALSE,FALSE
"INDIANHUME",382.35,360.2175,369.119,391.827,381.117500000001,TRUE,TRUE,FALSE,TRUE
"INDIGO",5908.5,5777.025,5730.31,5786.72,5380.77325,TRUE,TRUE,TRUE,TRUE
"INDIGOPNTS",1298.8,1070.1675,1087.245,1127.9055,1094.4895,TRUE,TRUE,TRUE,TRUE
"INDNIPPON",925.75,981.892500000001,965.830000000001,870.8455,748.8575,FALSE,FALSE,TRUE,TRUE
"INDOAMIN",132.36,132.9765,137.765,146.2433,139.8656,FALSE,FALSE,FALSE,FALSE
"INDOBORAX",261.9,254.607,226.4382,203.2778,191.5973,TRUE,TRUE,TRUE,TRUE
"INDOCO",262.9,275.23,284.155,294.6805,271.3785,FALSE,FALSE,FALSE,FALSE
"INDORAMA",55.11,65.728,59.4382000000001,49.4694,44.9326,FALSE,FALSE,TRUE,TRUE
"INDOTECH",1849.6,1690.335,1750.322,1795.771,2019.752,TRUE,TRUE,TRUE,FALSE
"INDSWFTLAB",103.75,103,105.3624,93.1534999999999,105.42895,TRUE,FALSE,TRUE,FALSE
"INDSWFTLTD",15.76,16.5365,16.8836,18.3514,20.5168,FALSE,FALSE,FALSE,FALSE
"INDTERRAIN",39.14,38.3640000000001,36.226,36.923,36.9679000000001,TRUE,TRUE,TRUE,TRUE
"INDUSINDBK",848.25,793.4225,765.255000000001,793.227499999998,821.11625,TRUE,TRUE,TRUE,TRUE
"INDUSTOWER",412.35,379.647500000001,361.234,370.958,368.342750000001,TRUE,TRUE,TRUE,TRUE
"INFIBEAM",19.07,18.8425,17.6468,17.0173,18.26415,TRUE,TRUE,TRUE,TRUE
"INFOBEAN",612,581.9325,554.322,526.4065,431.247999999999,TRUE,TRUE,TRUE,TRUE
"INFOMEDIA",7,7.049,6.6492,6.7383,6.2654,FALSE,TRUE,TRUE,TRUE
"INFRABEES",992.36,979.955000000001,954.994,950.600300000001,912.526199999999,TRUE,TRUE,TRUE,TRUE
"INFY",1502.8,1496.4,1492.392,1516.64,1577.18425,TRUE,TRUE,FALSE,FALSE
"INGERRAND",3804,3831.33,3890.174,3880.83500000001,3756.813,FALSE,FALSE,FALSE,TRUE
"INOXGREEN",253,260.247,222.202,184.1467,168.07785,FALSE,TRUE,TRUE,TRUE
"INOXWIND",148.69,151.527,148.291599999999,153.8665,161.07915,FALSE,TRUE,FALSE,FALSE
"INSECTICID",666.9,706.959999999999,743.813,850.270499999999,762.717999999999,FALSE,FALSE,FALSE,FALSE
"INSPIRISYS",101.21,93.9419999999999,98.446,92.6445000000001,101.29205,TRUE,TRUE,TRUE,FALSE
"INTELLECT",1089.7,1065.8775,1022.075,1043.3095,945.164249999999,TRUE,TRUE,TRUE,TRUE
"INTENTECH",127.7,98.123,90.3532,92.3485,100.66685,TRUE,TRUE,TRUE,TRUE
"INTLCONV",89.64,95.736,97.574,94.349,84.7002,FALSE,FALSE,FALSE,TRUE
"INVENTURE",1.32,1.4375,1.5008,1.5438,1.5789,FALSE,FALSE,FALSE,FALSE
"IOB",38.79,39.73,39.6076,38.8737,40.2993000000001,FALSE,FALSE,FALSE,FALSE
"IOC",171.25,162.4805,153.3018,149.3558,140.82025,TRUE,TRUE,TRUE,TRUE
"IOLCP",95.67,93.9399999999997,101.787,98.0554999999995,132.7669,TRUE,FALSE,FALSE,FALSE
"IONEXCHANG",367.55,390.905000000005,403.707999999998,448.980499999995,486.103499999998,FALSE,FALSE,FALSE,FALSE
"IPCALAB",1479.6,1306.165,1325.156,1371.588,1392.1985,TRUE,TRUE,TRUE,TRUE
"IPL",181.65,189.6915,203.7842,210.6741,183.34275,FALSE,FALSE,FALSE,FALSE
"IRB",42.96,43.851,43.0786,44.9806000000001,46.6691000000001,FALSE,FALSE,FALSE,FALSE
"IRCON",163.27,167.9,172.5382,178.0709,175.44035,FALSE,FALSE,FALSE,FALSE
"IRCTC",705.3,716.492500000001,715.812,732.3875,741.049750000002,FALSE,FALSE,FALSE,FALSE
"IRFC",121.01,122.93,124.545,128.202,129.38295,FALSE,FALSE,FALSE,FALSE
"IRIS",357.6,333.915,293.182,211.647,167.56375,TRUE,TRUE,TRUE,TRUE
"IRISDOREME",33.49,32.933,45.6332,48.3355999999998,54.1111499999996,TRUE,FALSE,FALSE,FALSE
"ISEC",896.2,828.2725,827.543,844.073,823.813999999999,TRUE,TRUE,TRUE,TRUE
"ISFT",93.99,97.2979999999999,99.0816,102.2722,105.88485,FALSE,FALSE,FALSE,FALSE
"ISGEC",889.8,874.73,920.349999999999,1022.266,1060.001,TRUE,FALSE,FALSE,FALSE
"ISMTLTD",120.19,137.6395,130.756,114.9115,103.44225,FALSE,FALSE,TRUE,TRUE
"ITBEES",39.95,39.2755,38.8262,39.4223000000001,40.24835,TRUE,TRUE,TRUE,FALSE
"ITC",408.15,412.1425,408.719,411.1695,416.1765,FALSE,FALSE,FALSE,FALSE
"ITDC",594.35,608.642499999999,609.267,594.858499999999,587.973750000001,FALSE,FALSE,FALSE,TRUE
"ITDCEM",826.2,752.5275,780.798999999999,745.683,638.3815,TRUE,TRUE,TRUE,TRUE
"ITI",316.55,326.285,321.097,314.471,310.64035,FALSE,FALSE,TRUE,TRUE
"IVC",9.11,7.73900000000001,8.0778,8.4138,9.03235000000003,TRUE,TRUE,TRUE,TRUE
"IVP",170.39,166.396,165.319,173.503800000001,171.66075,TRUE,TRUE,FALSE,FALSE
"IVZINGOLD",10887.7,10700.3325,10274.494,9450.39000000001,8697.17275,TRUE,TRUE,TRUE,TRUE
"IVZINNIFTY",2930.17,2918.9675,2865.825,2849.112,2751.8763,TRUE,TRUE,TRUE,TRUE
"IWEL",10293,11036.525,10305.969,9615.726,9275.74100000001,FALSE,FALSE,TRUE,TRUE
"IZMO",706.05,446.365,472.401,466.4345,355.4595,TRUE,TRUE,TRUE,TRUE
"J&KBANK",107.24,106.543,104.5048,105.9728,102.11455,TRUE,TRUE,TRUE,TRUE
"JAGRAN",69.84,71.4534999999999,71.6368,71.9815,72.39785,FALSE,FALSE,FALSE,FALSE
"JAGSNPHARM",210.21,217.5125,226.7284,236.2662,230.796,FALSE,FALSE,FALSE,FALSE
"JAIBALAJI",85.99,92.4495000000001,96.7453999999993,105.3351,116.2799,FALSE,FALSE,FALSE,FALSE
"JAICORPLTD",149.49,159.364,156.896599999999,134.554599999999,120.57005,FALSE,FALSE,TRUE,TRUE
"JAMNAAUTO",109.1,96.3875000000001,100.8364,97.6873999999999,90.1961999999998,TRUE,TRUE,TRUE,TRUE
"JASH",490.3,484.4025,493.906999999999,526.2255,549.005250000003,TRUE,FALSE,FALSE,FALSE
"JAYAGROGN",219.29,225.881,233.4648,241.7161,246.33695,FALSE,FALSE,FALSE,FALSE
"JAYBARMARU",87.04,79.6560000000001,78.4995999999997,72.2616999999997,77.5102000000003,TRUE,TRUE,TRUE,TRUE
"JAYNECOIND",74.52,74.9395,70.803,59.0749,47.7611,FALSE,TRUE,TRUE,TRUE
"JAYSREETEA",95,95.632,96.4001999999999,102.644,101.20855,FALSE,FALSE,FALSE,FALSE
"JBCHEPHARM",1823,1726.935,1708.378,1705.353,1674.083,TRUE,TRUE,TRUE,TRUE
"JBMA",633.4,649.927499999998,662.282000000001,649.063,677.753000000002,FALSE,FALSE,FALSE,FALSE
"JCHAC",1751.6,1732.165,1735.652,1743.195,1735.69975,TRUE,TRUE,TRUE,TRUE
"JETFREIGHT",14.33,12.832,13.0846,13.4576,14.2168,TRUE,TRUE,TRUE,TRUE
"JHS",12.34,12.701,11.8576,12.0973,17.0524499999999,FALSE,TRUE,TRUE,FALSE
"JINDALPHOT",1337,1379.36,1266.436,1028.627,895.349500000001,FALSE,TRUE,TRUE,TRUE
"JINDALPOLY",555.1,559.967500000001,575.412,576.481999999999,636.304000000001,FALSE,FALSE,FALSE,FALSE
"JINDALSAW",169.13,177.874,194.6782,207.287900000001,225.374300000001,FALSE,FALSE,FALSE,FALSE
"JINDALSTEL",1076.2,1052.355,1041.288,1002.842,947.14775,TRUE,TRUE,TRUE,TRUE
"JINDRILL",571.55,566.1525,586.047,604.628,687.8375,TRUE,FALSE,FALSE,FALSE
"JINDWORLD",34.28,36.1120000000003,36.6241999999999,39.9427999999999,95.7697500000001,FALSE,FALSE,FALSE,FALSE
"JISLDVREQS",29.32,30.8015,32.146,31.4201,31.11265,FALSE,FALSE,FALSE,FALSE
"JISLJALEQS",47.54,49.7439999999999,52.0418,52.5595,56.1549500000001,FALSE,FALSE,FALSE,FALSE
"JKCEMENT",5556,6050.05,6398.28,6486.665,5741.29825,FALSE,FALSE,FALSE,FALSE
"JKIL",614.95,630.105,633.238,667.242000000001,679.649250000001,FALSE,FALSE,FALSE,FALSE
"JKLAKSHMI",820.5,845.344999999999,870.772,903.429,847.00525,FALSE,FALSE,FALSE,FALSE
"JKPAPER",380.5,392.72,396.208,383.476,359.2295,FALSE,FALSE,FALSE,TRUE
"JKTYRE",460,434.19,393.798999999999,369.347500000001,342.57225,TRUE,TRUE,TRUE,TRUE
