"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
500,"DEEPINDS","DEEP INDUSTRIES LIMITED","MICRO_CAP",536.9,-0.83,-2.59,13.07,70.7,56.1,"STRONG_BULLISH",29.46,15,8,20,62.64,63.48,74.6,58,46.67,179330815.35,"BUY",2025-08-29
7,"CGPOWER","CG POWER AND IND SOL LTD","LARGE_CAP",694.3,4.56,2.13,5.14,70,60.6,"BULLISH",5.09,11,18,15,55.37,53.04,51,57.5,66,10027894012.85,"BUY",2025-08-29
132,"CARTRADE","CARTRADE TECH LIMITED","MID_CAP",2398,5.57,2.19,14.69,70,61.3,"STRONG_BULLISH",45.68,15,11,15,52.67,50.65,47,54.55,65,1071764775.7,"BUY",2025-08-29
142,"DALBHARAT","DALMIA BHARAT LIMITED","MID_CAP",2401.5,2.13,3.23,7.23,70,71,"STRONG_BULLISH",20.78,12,12,20,68.15,73.7,76,57.73,54.17,1014692939.7,"BUY",2025-08-29
389,"AJAXENGG","AJAX ENGINEERING LIMITED","MICRO_CAP",719.3,5.12,5.8,6.86,70,60.8,"STRONG_BULLISH",22.96,16,20,0,10,10,10,10,10,283450521.85,"BUY",2025-08-29
575,"BAJAJCON","BAJAJ CONSUMER CARE LTD","MICRO_CAP",234.42,0.03,3.49,2.51,69.3,59.3,"STRONG_BULLISH",38.83,12,8,20,61.4,60.24,65,60.25,60,139534150.97,"BUY",2025-08-29
5,"GODFRYPHLP","GODFREY PHILLIPS INDIA LT","LARGE_CAP",11003.5,3.87,4.14,17.18,68.7,61.1,"STRONG_BULLISH",38.52,20,14,0,NA,NA,NA,NA,NA,15324116039,"BUY",2025-08-29
59,"DABUR","DABUR INDIA LTD","MID_CAP",521.1,1.41,1,-0.17,68.7,53.3,"STRONG_BULLISH",14.4,9,15,15,51.29,50.22,47,54.77,56.67,1946795378.45,"BUY",2025-08-29
149,"BLACKBUCK","ZINKA LOGISTICS SOL LTD","MID_CAP",636.75,3.44,-1.16,37.53,68.7,69.8,"STRONG_BULLISH",52.7,15,14,20,62.86,66.96,62,58.64,59,960972145.95,"BUY",2025-08-29
24,"NAVA","NAVA LIMITED","LARGE_CAP",687.6,4.79,2.34,12.7,67.3,67.9,"STRONG_BULLISH",28.18,20,12,0,NA,NA,NA,NA,NA,3593435683.45,"BUY",2025-08-29
80,"GARUDA","GARUDA CONSTRUCT N ENG L","MID_CAP",216.33,9.66,12.53,11.65,67.3,66.1,"STRONG_BULLISH",77.17,20,12,0,NA,NA,NA,NA,NA,1628760604.08,"BUY",2025-08-29
377,"BLUESTARCO","BLUE STAR LIMITED","MICRO_CAP",1881.7,0.09,-1.99,7.24,67.3,58,"STRONG_BULLISH",18.91,11,12,25,72.84,74.35,86,58.5,66,297460188.9,"BUY",2025-08-29
29,"LTF","L&T FINANCE LIMITED","LARGE_CAP",217.16,0.33,-2.49,6.76,66.7,60.2,"STRONG_BULLISH",18.62,16,15,0,NA,NA,NA,NA,NA,3366873217.53,"BUY",2025-08-29
192,"DATAMATICS","DATAMATICS GLOBAL SER LTD","SMALL_CAP",1010.35,3.32,3.08,7.72,66.7,59.6,"BULLISH",69.74,14,10,15,55.34,56.74,53,56.45,54,722515161.95,"BUY",2025-08-29
411,"ANANDRATHI","ANAND RATHI WEALTH LTD","MICRO_CAP",2793.9,0.93,-0.44,4.59,66.7,64.3,"STRONG_BULLISH",37.98,11,15,15,50.33,50.65,47,56.59,46.67,255781279.5,"BUY",2025-08-29
543,"ASKAUTOLTD","ASK AUTOMOTIVE LIMITED","MICRO_CAP",481.95,0.19,-5.83,-6.54,66.7,44.4,"BULLISH",9.93,7,11,25,71.28,74.57,82,59.77,60,153304419,"BUY",2025-08-29
240,"ASTERDM","ASTER DM HEALTHCARE LTD.","SMALL_CAP",601.05,1.11,-0.24,1.4,66,50.4,"STRONG_BULLISH",9.08,6,15,20,60.89,64.13,56,56.68,66,530649079.15,"BUY",2025-08-29
567,"LANDMARK","LANDMARK CARS LIMITED","MICRO_CAP",603.05,3.12,5.82,23.5,66,75.1,"STRONG_BULLISH",27.02,20,13,0,NA,NA,NA,NA,NA,144540855.75,"BUY",2025-08-29
288,"PGHL","PROCTER & GAMBLE HEALTH L","SMALL_CAP",6370,1.14,-3.21,7.11,65.3,58.2,"STRONG_BULLISH",10.62,14,15,0,NA,NA,NA,NA,NA,434092067,"BUY",2025-08-29
323,"AVANTEL","AVANTEL LIMITED","MICRO_CAP",149.76,2.81,0.52,13.75,65.3,60.6,"BULLISH",1.42,11,16,15,51.41,52.39,47,57.5,48,373607212.4,"BUY",2025-08-29
554,"CHALET","CHALET HOTELS LIMITED","MICRO_CAP",1010.3,-0.73,-0.9,12.87,64.7,65.9,"STRONG_BULLISH",15.34,13,10,20,66.69,71.3,68,58.57,63,148856460.55,"HOLD",2025-08-29
765,"MAHKTECH","MIRAEAMC - MAHKTECH","MICRO_CAP",25.85,3.15,4.32,10.66,64.7,72.4,"STRONG_BULLISH",21.03,16,15,0,NA,NA,NA,NA,NA,73160858.31,"HOLD",2025-08-29
1131,"BHAGERIA","BHAGERIA INDUSTRIES LTD","MICRO_CAP",192.43,3.05,7.71,-4.92,64.7,60.3,"BEARISH",6.91,8,16,15,52.11,49.57,51,54.55,57.5,19400906.73,"HOLD",2025-08-29
11,"HBLENGINE","HBL ENGINEERING LTD","LARGE_CAP",807.1,3.36,0.81,38.63,64,77.2,"STRONG_BULLISH",42.93,16,14,0,NA,NA,NA,NA,NA,6945891267.05,"HOLD",2025-08-29
19,"BRITANNIA","BRITANNIA INDUSTRIES LTD","LARGE_CAP",5824,1.8,5.02,1.34,64,60.4,"BULLISH",8.09,5,13,15,52.36,51.96,47,54.77,59.17,4075925105,"HOLD",2025-08-29
76,"CUMMINSIND","CUMMINS INDIA LTD","MID_CAP",3826.2,-0.23,-2.29,6.82,64,62.7,"STRONG_BULLISH",20.31,11,12,15,53.02,50.65,51,55.68,59.17,1663575607.8,"HOLD",2025-08-29
342,"AADHARHFC","AADHAR HOUSING FINANCE L","MICRO_CAP",502.95,1.2,-3.62,-0.91,64,51.1,"STRONG_BULLISH",17.85,9,11,15,52.3,51.19,47,57.63,57,341288966.3,"HOLD",2025-08-29
441,"MAHSCOOTER","MAHARASHTRA SCOOTERS LTD","MICRO_CAP",15876,0.98,1.86,0.51,64,60.4,"STRONG_BULLISH",15.23,12,15,0,NA,NA,NA,NA,NA,224473933,"HOLD",2025-08-29
851,"AVL","ADITYA VISION LIMITED","MICRO_CAP",503.15,1.29,0.18,27.96,64,69.7,"BULLISH",48.68,15,6,25,73.11,74.35,86,59.86,66,51383531.85,"HOLD",2025-08-29
96,"RELAXO","RELAXO FOOT LTD.","MID_CAP",477.6,6.68,0.16,-1.11,63.3,55.8,"BULLISH",17.71,13,16,0,NA,NA,NA,NA,NA,1445836103.45,"HOLD",2025-08-29
3,"RBLBANK","RBL BANK LIMITED","LARGE_CAP",261.05,4.07,3.12,-0.27,62.7,54.5,"BULLISH",17.86,13,15,0,NA,NA,NA,NA,NA,17202268204.25,"HOLD",2025-08-29
150,"LALPATHLAB","DR. LAL PATH LABS LTD.","MID_CAP",3308.9,-0.43,-1.96,6.77,62.7,58.1,"STRONG_BULLISH",17.23,16,10,0,NA,NA,NA,NA,NA,958273634.5,"HOLD",2025-08-29
391,"SEAMECLTD","SEAMEC LIMITED","MICRO_CAP",988.1,8.21,10.06,21.81,62.7,78.3,"BULLISH",20.5,18,14,0,NA,NA,NA,NA,NA,281271264.4,"HOLD",2025-08-29
675,"LOTUSEYE","LOTUS EYE HOSP & INST L","MICRO_CAP",116.84,6.98,19.43,60.63,62.7,92.6,"STRONG_BULLISH",65.95,20,12,0,NA,NA,NA,NA,NA,97025146.72,"HOLD",2025-08-29
761,"AUTOIETF","ICICIPRAMC - ICICIAUTO","MICRO_CAP",25.61,-1.04,-1.39,5.05,62.7,59.3,"STRONG_BULLISH",10.82,14,12,0,10,10,10,10,10,73919195.67,"HOLD",2025-08-29
1759,"CCHHL","COUNTRY CLUB HOSP HOL LTD","MICRO_CAP",18.34,0.38,3.97,1.16,62.7,52.9,"STRONG_BULLISH",11.46,7,8,25,70.4,72.83,86,55.71,57.5,1307179.26,"HOLD",2025-08-29
187,"DELHIVERY","DELHIVERY LIMITED","SMALL_CAP",468.05,-0.23,-1.17,14.4,62,61.2,"STRONG_BULLISH",31.69,15,10,15,53.74,51.96,47,57.27,65,774523391.95,"HOLD",2025-08-29
962,"PRAENG","PRAJAY ENG. SYN. LTD.","MICRO_CAP",27.18,15.56,20.48,39.24,62,74.9,"BULLISH",20.33,18,12,0,NA,NA,NA,NA,NA,35421973.32,"HOLD",2025-08-29
1004,"CENTUM","CENTUM ELECTRONICS LTD","MICRO_CAP",2753.5,2.43,0.44,24.04,62,64.9,"STRONG_BULLISH",17.78,13,6,20,64.92,71.74,60,61.14,60,30609257.4,"HOLD",2025-08-29
57,"ADANIPOWER","ADANI POWER LTD","MID_CAP",600.65,0.96,1.07,1.86,61.3,55.2,"STRONG_BULLISH",12.63,8,15,0,10,10,10,10,10,2148144525.8,"HOLD",2025-08-29
221,"GOODLUCK","GOODLUCK INDIA LIMITED","SMALL_CAP",1191.2,2.7,5.93,7.44,61.3,65.6,"BULLISH",13.15,14,12,0,NA,NA,NA,NA,NA,592963350.9,"HOLD",2025-08-29
232,"ESCORTS","ESCORTS KUBOTA LIMITED","SMALL_CAP",3567.8,2.66,-0.05,4.03,61.3,58.8,"STRONG_BULLISH",12.68,8,20,0,NA,NA,NA,NA,NA,545276462.7,"HOLD",2025-08-29
257,"CUPID","CUPID LIMITED","SMALL_CAP",172.29,0.17,0.2,14.58,61.3,71.5,"STRONG_BULLISH",92.72,15,11,15,52.86,51.84,53,58.35,48,490457196.06,"HOLD",2025-08-29
523,"RELIABLE","RELIABLE DATA SERVICE LTD","MICRO_CAP",163.91,10,73.45,108.01,61.3,90.4,"STRONG_BULLISH",117.37,20,10,0,NA,NA,NA,NA,NA,167873600.43,"HOLD",2025-08-29
1054,"KAUSHALYA","KAUSHALYA INFRA DEV LTD.","MICRO_CAP",1169.45,9.3,18.38,33.23,61.3,75,"BULLISH",30.76,20,10,0,NA,NA,NA,NA,NA,25462070.7,"HOLD",2025-08-29
1359,"ALLDIGI","ALLDIGI TECH LIMITED","MICRO_CAP",970.75,2.32,0.88,-7.29,61.3,45.7,"BULLISH",10.45,6,20,15,51.71,50.22,47,56.59,57,8826473.15,"HOLD",2025-08-29
455,"CRAFTSMAN","CRAFTSMAN AUTOMATION LTD","MICRO_CAP",6912.5,-0.78,1.31,0.71,60.7,57.8,"STRONG_BULLISH",35.36,11,12,15,54.65,50.22,53,57.05,66,212421999,"HOLD",2025-08-29
95,"LEMONTREE","LEMON TREE HOTELS LTD","MID_CAP",165.83,-1.17,-2.14,10.96,60,64.5,"STRONG_BULLISH",25.36,18,8,0,NA,NA,NA,NA,NA,1446359909.41,"HOLD",2025-08-29
199,"SHAILY","SHAILY ENG PLASTICS LTD","SMALL_CAP",2232,5.68,6.11,37.95,60,78.3,"STRONG_BULLISH",29.23,15,14,0,NA,NA,NA,NA,NA,670318230.8,"HOLD",2025-08-29
474,"ASAHIINDIA","ASAHI INDIA GLASS LIMITED","MICRO_CAP",836.3,-3.64,-5.27,-1.51,60,47.3,"STRONG_BULLISH",12.01,7,12,15,52.31,50.43,51,56.45,54,193975669.5,"HOLD",2025-08-29
315,"SUDARSCHEM","SUDARSHAN CHEMICAL INDS L","MICRO_CAP",1495.6,-0.31,4.73,5.29,59.3,69.2,"STRONG_BULLISH",23.96,16,4,0,NA,NA,NA,NA,NA,398545539.6,"HOLD",2025-08-29
637,"CCL","CCL PRODUCTS (I) LTD","MICRO_CAP",871.5,2.07,-1.25,3.04,59.3,49.3,"STRONG_BULLISH",12.82,7,16,15,55.23,51.9,55,56.36,63,109511745.55,"HOLD",2025-08-29
794,"CENTURYPLY","CENTURY PLYBOARDS (I) LTD","MICRO_CAP",746.4,2.11,1.19,1.79,59.3,53.7,"STRONG_BULLISH",3.09,2,16,15,53,51.09,47,56.82,63,63340410.4,"HOLD",2025-08-29
846,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1010.4,-1.05,-4.02,-3.13,59.3,46.1,"BULLISH",41.23,10,6,25,70.52,74.35,86,55.91,54,52157025.8,"HOLD",2025-08-29
1231,"BALKRISHNA","BALKRISHNA PAPER MILLS L","MICRO_CAP",21.35,-7.74,-1.75,3.84,59.3,53.4,"BULLISH",5.73,9,4,15,50.18,49.2,47.5,52.62,54,14238324.31,"HOLD",2025-08-29
1308,"CLEDUCATE","CL EDUCATE LIMITED","MICRO_CAP",109.95,-3.64,-5.43,20.85,59.3,61.6,"STRONG_BULLISH",26.47,15,6,15,59.78,62.61,64,53.18,54,10850177.57,"HOLD",2025-08-29
1679,"RHL","ROBUST HOTELS LIMITED","MICRO_CAP",288.35,0.65,-1.01,2.49,59.3,59,"STRONG_BULLISH",18.38,10,15,0,NA,NA,NA,NA,NA,1960548.2,"HOLD",2025-08-29
189,"SYRMA","SYRMA SGS TECHNOLOGY LTD","SMALL_CAP",753.25,1.98,0.98,-1.27,58.7,62,"STRONG_BULLISH",46.5,11,13,0,NA,NA,NA,NA,NA,752819279.2,"HOLD",2025-08-29
220,"QPOWER","QUALITY POWER ELEC EQUP L","SMALL_CAP",784.1,0.61,-0.58,2.35,58.7,52.1,"STRONG_BULLISH",50.03,11,13,0,NA,NA,NA,NA,NA,593518511,"HOLD",2025-08-29
268,"SILVERIETF","ICICIPRAMC - ICICISILVE","SMALL_CAP",118.19,0.71,3.29,3.34,58.7,63.5,"STRONG_BULLISH",10.52,8,11,0,NA,NA,NA,NA,NA,471060721.4,"HOLD",2025-08-29
303,"PRICOLLTD","PRICOL LIMITED","MICRO_CAP",459.85,2.92,2.62,4.92,58.7,59.4,"BULLISH",8.27,5,20,0,NA,NA,NA,NA,NA,407924734.3,"HOLD",2025-08-29
574,"BIKAJI","BIKAJI FOODS INTERN LTD","MICRO_CAP",790.3,-0.57,2.62,3.49,58.7,60.3,"STRONG_BULLISH",14.03,9,10,15,52.34,49.57,47,56.59,63,140173206.85,"HOLD",2025-08-29
1094,"MASPTOP50","MIRAEAMC - MASPTOP50","MICRO_CAP",64.85,0.86,3.17,6.26,58.7,65.1,"STRONG_BULLISH",22.48,11,13,0,NA,NA,NA,NA,NA,21871282.53,"HOLD",2025-08-29
1669,"MANOMAY","MANOMAY TEX INDIA LTD","MICRO_CAP",174.07,3.7,4.08,6.65,58.7,62.4,"BEARISH",6.19,11,20,0,NA,NA,NA,NA,NA,2053631.36,"HOLD",2025-08-29
37,"SILVERBEES","NIPPONAMC - NETFSILVER","LARGE_CAP",113.58,0.71,3.32,3.37,58,63.6,"STRONG_BULLISH",10.5,10,8,0,NA,NA,NA,NA,NA,2909762061.79,"HOLD",2025-08-29
97,"JSL","JINDAL STAINLESS LIMITED","MID_CAP",762.95,-5.39,-1.88,12.02,58,57.5,"STRONG_BULLISH",17.27,14,10,0,NA,NA,NA,NA,NA,1422015813,"HOLD",2025-08-29
116,"ABCAPITAL","ADITYA BIRLA CAPITAL LTD.","MID_CAP",277.85,0.14,-2.97,11.68,58,52.7,"STRONG_BULLISH",12.02,11,13,0,24.24,35.38,17,21.67,10,1259911496.95,"HOLD",2025-08-29
271,"INDIASHLTR","INDIA SHELTER FIN CORP L","SMALL_CAP",942.15,-1.05,4.16,2.45,58,54.9,"STRONG_BULLISH",11.37,10,8,0,NA,NA,NA,NA,NA,462333151.55,"HOLD",2025-08-29
390,"LUMAXTECH","LUMAX AUTO TECH LTD","MICRO_CAP",1174.7,4.94,2.85,5.64,58,59.2,"BULLISH",11.67,10,16,0,NA,NA,NA,NA,NA,281832758.8,"HOLD",2025-08-29
613,"ARIES","ARIES AGRO LTD.","MICRO_CAP",403.5,-5.6,-5.97,7.11,58,53.7,"STRONG_BULLISH",33.22,13,6,15,55.33,53.81,55,59.77,54,121472518.25,"HOLD",2025-08-29
685,"METROPOLIS","METROPOLIS HEALTHCARE LTD","MICRO_CAP",2188.5,0.05,0.88,8.34,58,66.1,"STRONG_BULLISH",32.31,13,15,0,NA,NA,NA,NA,NA,93199495.7,"HOLD",2025-08-29
980,"DAVANGERE","DAVANGERE SUGAR COMPANY L","MICRO_CAP",3.48,6.42,4.5,4.82,58,61,"STRONG_BEARISH",4.16,7,12,20,60.57,69.35,60,54.47,46.25,33728037.46,"HOLD",2025-08-29
1092,"LOWVOL","MIRAEAMC - MANV30F","MICRO_CAP",207.24,0.12,-0.51,1.36,58,55.9,"STRONG_BULLISH",6.95,9,15,0,NA,NA,NA,NA,NA,21957509.76,"HOLD",2025-08-29
1106,"DDEVPLSTIK","DDEV PLASTIKS IND LTD","MICRO_CAP",309,0.13,-4.94,0.78,58,51,"STRONG_BULLISH",16.23,9,10,15,52.26,49.57,51,55.68,57,21192998.65,"HOLD",2025-08-29
368,"EVEREADY","EVEREADY INDS. IND.  LTD.","MICRO_CAP",421.55,0.11,-3.04,2.96,57.3,55.1,"STRONG_BULLISH",35.75,14,9,0,NA,NA,NA,NA,NA,311712735.85,"HOLD",2025-08-29
518,"JUBLCPL","JUBILANT AGRI N CON PRO L","MICRO_CAP",2888.5,3.77,3.33,24.75,57.3,67.4,"STRONG_BULLISH",79.87,16,6,0,NA,NA,NA,NA,NA,170781531.7,"HOLD",2025-08-29
534,"GOKULAGRO","GOKUL AGRO RESOURCES LTD","MICRO_CAP",326.35,-1.51,-0.5,5.79,57.3,58.5,"STRONG_BULLISH",11.2,12,10,0,NA,NA,NA,NA,NA,158096779.2,"HOLD",2025-08-29
587,"MON100","MOTILAL OS NASDAQ100 ETF","MICRO_CAP",204.42,0.56,1.63,0.62,57.3,58.9,"STRONG_BULLISH",15.55,9,13,0,NA,NA,NA,NA,NA,132823512.21,"HOLD",2025-08-29
940,"ARIHANTCAP","ARIHANT CAPITAL MKTS LTD","MICRO_CAP",109.92,-0.5,-1.89,8.38,57.3,63.3,"STRONG_BULLISH",50.3,13,4,15,51.44,51.19,47,55.75,53.75,38225803.4,"HOLD",2025-08-29
1190,"MAXIND","MAX INDIA LIMITED","MICRO_CAP",219.54,-0.43,0.02,3.3,57.3,61.1,"STRONG_BULLISH",21.31,9,8,0,NA,NA,NA,NA,NA,16026526.53,"HOLD",2025-08-29
1242,"XELPMOC","XELPMOC DESIGN & TECH LTD","MICRO_CAP",99.79,5.99,9.96,10.68,57.3,69,"BEARISH",8.07,13,14,0,NA,NA,NA,NA,NA,13670752.99,"HOLD",2025-08-29
1307,"NILASPACES","NILA SPACES LIMITED","MICRO_CAP",13.65,2.79,-1.94,-1.52,57.3,49.4,"BULLISH",18.96,11,14,0,NA,NA,NA,NA,NA,10956692.41,"HOLD",2025-08-29
1528,"AVTNPL","AVT NATURAL PRODUCTS LTD","MICRO_CAP",72.56,0.18,-0.89,-3.07,57.3,52.1,"STRONG_BULLISH",16.67,8,12,15,51.56,51.3,51,54.55,49.17,3951661.2,"HOLD",2025-08-29
1872,"WIPL","THE WESTERN INDIA PLY LTD","MICRO_CAP",155.05,2.48,1.03,3.08,57.3,52.1,"BULLISH",9.12,10,16,0,NA,NA,NA,NA,NA,666220.69,"HOLD",2025-08-29
58,"FORCEMOT","FORCE MOTORS LIMITED","MID_CAP",19477,0.47,-3.65,10.23,56.7,55,"STRONG_BULLISH",43.36,16,11,0,NA,NA,NA,NA,NA,2033184759,"HOLD",2025-08-29
66,"POLYCAB","POLYCAB INDIA LIMITED","MID_CAP",7091,-0.22,-0.13,2.31,56.7,59.7,"STRONG_BULLISH",21.98,9,12,0,NA,NA,NA,NA,NA,1853736703,"HOLD",2025-08-29
191,"SARDAEN","SARDA ENERGY & MIN LTD","SMALL_CAP",598.35,2.26,0.26,33.89,56.7,70.1,"STRONG_BULLISH",36.58,15,14,0,NA,NA,NA,NA,NA,734703483.5,"HOLD",2025-08-29
211,"ALKEM","ALKEM LABORATORIES LTD.","SMALL_CAP",5303.5,-1.35,-2.26,4,56.7,58.8,"BULLISH",13.95,9,12,15,56.97,60.22,47,58.41,63,616315503.5,"HOLD",2025-08-29
215,"GABRIEL","GABRIEL INDIA LTD","SMALL_CAP",1152.4,1.63,-3.4,9.77,56.7,62.4,"STRONG_BULLISH",92.71,13,13,0,NA,NA,NA,NA,NA,608755067.4,"HOLD",2025-08-29
416,"THANGAMAYL","THANGAMAYIL JEWELLERY LTD","MICRO_CAP",2255.4,0.64,6.61,17.62,56.7,83.6,"BULLISH",21.51,18,9,0,NA,NA,NA,NA,NA,249509606.7,"HOLD",2025-08-29
596,"SILVER","BIRLASLAMC - SILVER","MICRO_CAP",118.29,0.62,3.26,3.43,56.7,63.6,"STRONG_BULLISH",10.46,10,11,0,NA,NA,NA,NA,NA,129039461.56,"HOLD",2025-08-29
895,"JINDALPHOT","JINDAL PHOTO LIMITED","MICRO_CAP",1029.4,20,NA,NA,56.7,70.9,"BULLISH",73.74,18,8,0,NA,NA,NA,NA,NA,44160289.4,"HOLD",2025-08-29
927,"BALMLAWRIE","BALMER LAWRIE & CO LTD","MICRO_CAP",218.07,0.33,-2.7,2.2,56.7,52.8,"STRONG_BULLISH",9.32,5,10,20,68.31,75.22,82,61.59,36,40002561.04,"HOLD",2025-08-29
1024,"ESILVER","EDELAMC - ESILVER","MICRO_CAP",118.7,0.76,3.27,3.44,56.7,64.2,"STRONG_BULLISH",10.52,8,8,0,NA,NA,NA,NA,NA,27881373.83,"HOLD",2025-08-29
1602,"BSHSL","BOMBAY SUPER HYBRID SEEDS","MICRO_CAP",144.25,-0.9,3.98,3.32,56.7,65.7,"BULLISH",8.86,6,6,25,76.04,83.82,86,61.94,57.5,2752618.39,"HOLD",2025-08-29
1832,"BBTCL","B&B TRIPLEWALL CONT LTD","MICRO_CAP",201.18,0.53,-0.75,-1.69,56.7,55.7,"STRONG_BULLISH",27.6,10,4,20,62.47,66.52,64,56.82,56.67,856740.42,"HOLD",2025-08-29
50,"RTNINDIA","RATTANINDIA ENT LIMITED","LARGE_CAP",61.36,1.29,16.52,9.96,56,67.4,"BULLISH",11.95,14,4,0,NA,NA,NA,NA,NA,2470283549.1,"HOLD",2025-08-29
148,"GOLD1","KOTAK GOLD ETF","MID_CAP",85.98,1.13,3.27,3.59,56,68.2,"STRONG_BULLISH",6.61,9,11,0,NA,NA,NA,NA,NA,984789863.33,"HOLD",2025-08-29
233,"HDFCGOLD","HDFC GOLD ETF","SMALL_CAP",88.03,1.08,3.27,3.35,56,68.3,"STRONG_BULLISH",6.6,9,11,0,NA,NA,NA,NA,NA,543281359.38,"HOLD",2025-08-29
305,"CGCL","CAPRI GLOBAL CAPITAL LTD","MICRO_CAP",185.36,-0.18,-1.38,-0.39,56,50.9,"STRONG_BULLISH",12.98,6,12,15,53.51,50.65,51,55.23,63,406499897.46,"HOLD",2025-08-29
374,"LUMAXIND","LUMAX INDUSTRIES LTD","MICRO_CAP",4207.6,1.38,9.79,6.64,56,67.9,"STRONG_BULLISH",32.44,16,4,0,NA,NA,NA,NA,NA,304350874.7,"HOLD",2025-08-29
538,"SIRCA","SIRCA PAINT INDIA LIMITED","MICRO_CAP",462.75,2.48,0.85,7.59,56,63.8,"STRONG_BULLISH",24.45,13,17,0,NA,NA,NA,NA,NA,156352849.3,"HOLD",2025-08-29
1392,"CHEMCON","CHEMCON SPECIAL CHEM LTD","MICRO_CAP",208.82,0.08,-7.96,-9.49,56,39,"BULLISH",11.63,6,6,25,71.15,74.35,86,56.82,57,7480157.11,"HOLD",2025-08-29
1613,"HDFCLOWVOL","HDFCAMC - HDFCLOWVOL","MICRO_CAP",20.71,0.88,-0.48,1.67,56,56.7,"STRONG_BULLISH",6.72,9,12,0,NA,NA,NA,NA,NA,2702969.25,"HOLD",2025-08-29
